,id,soft_voitng,my_labeling,diff
1823,TEST_01823,도서관,도서관,True
1824,TEST_01824,도서관,도서관,True
1825,TEST_01825,온천/욕장/스파,온천/욕장/스파,True
1826,TEST_01826,한식,한식,True
1827,TEST_01827,한식,한식,True
1828,TEST_01828,한식,한식,True
1829,TEST_01829,해수욕장,해수욕장,True
1830,TEST_01830,관광단지,관광단지,True
1831,TEST_01831,한옥스테이,한옥스테이,True
1832,TEST_01832,바/까페,바/까페,True
1833,TEST_01833,펜션,펜션,True
1834,TEST_01834,한식,한식,True
1835,TEST_01835,상설시장,상설시장,True
1836,TEST_01836,자연휴양림,자연휴양림,True
1837,TEST_01837,항구/포구,항구/포구,True
1838,TEST_01838,일반축제,일반축제,True
1839,TEST_01839,관광단지,관광단지,True
1840,TEST_01840,한식,한식,True
1841,TEST_01841,한식,한식,True
1842,TEST_01842,"야영장,오토캠핑장","야영장,오토캠핑장",True
1843,TEST_01843,도서관,도서관,True
1844,TEST_01844,한식,한식,True
1845,TEST_01845,성,성,True
1846,TEST_01846,종교성지,종교성지,True
1847,TEST_01847,"야영장,오토캠핑장","야영장,오토캠핑장",True
1848,TEST_01848,관광단지,관광단지,True
1849,TEST_01849,한식,한식,True
1850,TEST_01850,산,산,True
1851,TEST_01851,중식,중식,True
1852,TEST_01852,5일장,5일장,True
1853,TEST_01853,한식,한식,True
1854,TEST_01854,"야영장,오토캠핑장","야영장,오토캠핑장",True
1855,TEST_01855,자동차경주,자동차경주,True
1856,TEST_01856,한식,한식,True
1857,TEST_01857,한식,한식,True
1858,TEST_01858,한식,한식,True
1859,TEST_01859,유적지/사적지,유적지/사적지,True
1860,TEST_01860,한식,한식,True
1861,TEST_01861,한식,한식,True
1862,TEST_01862,한식,한식,True
1863,TEST_01863,사찰,사찰,True
1864,TEST_01864,일반축제,일반축제,True
1865,TEST_01865,미술관/화랑,미술관/화랑,True
1866,TEST_01866,이색거리,이색거리,True
1867,TEST_01867,패밀리레스토랑,패밀리레스토랑,True
1868,TEST_01868,"야영장,오토캠핑장","야영장,오토캠핑장",True
1869,TEST_01869,유적지/사적지,기타,False
1870,TEST_01870,고택,고택,True
1871,TEST_01871,트래킹,트래킹,True
1872,TEST_01872,"야영장,오토캠핑장","야영장,오토캠핑장",True
1873,TEST_01873,해수욕장,해수욕장,True
1874,TEST_01874,박물관,박물관,True
1875,TEST_01875,상설시장,상설시장,True
1876,TEST_01876,유적지/사적지,유적지/사적지,True
1877,TEST_01877,한식,한식,True
1878,TEST_01878,수목원,수목원,True
1879,TEST_01879,"야영장,오토캠핑장","야영장,오토캠핑장",True
1880,TEST_01880,한식,한식,True
1881,TEST_01881,골프,골프,True
1882,TEST_01882,"야영장,오토캠핑장","야영장,오토캠핑장",True
1883,TEST_01883,공원,공원,True
1884,TEST_01884,한식,한식,True
1885,TEST_01885,한식,한식,True
1886,TEST_01886,한식,한식,True
1887,TEST_01887,농.산.어촌 체험,농.산.어촌 체험,True
1888,TEST_01888,한식,한식,True
1889,TEST_01889,펜션,펜션,True
1890,TEST_01890,일반축제,일반축제,True
1891,TEST_01891,한식,한식,True
1892,TEST_01892,항구/포구,항구/포구,True
1893,TEST_01893,계곡,계곡,True
1894,TEST_01894,"야영장,오토캠핑장","야영장,오토캠핑장",True
1895,TEST_01895,사찰,사찰,True
1896,TEST_01896,한식,한식,True
1897,TEST_01897,유적지/사적지,유적지/사적지,True
1898,TEST_01898,기념탑/기념비/전망대,기념탑/기념비/전망대,True
1899,TEST_01899,테마공원,테마공원,True
1900,TEST_01900,전시관,전시관,True
1901,TEST_01901,"야영장,오토캠핑장","야영장,오토캠핑장",True
1902,TEST_01902,래프팅,래프팅,True
1903,TEST_01903,한식,한식,True
1904,TEST_01904,"야영장,오토캠핑장","야영장,오토캠핑장",True
1905,TEST_01905,산,산,True
1906,TEST_01906,한식,한식,True
1907,TEST_01907,바/까페,바/까페,True
1908,TEST_01908,전문상가,전문상가,True
1909,TEST_01909,한식,한식,True
1910,TEST_01910,전시관,전시관,True
1911,TEST_01911,수련시설,수련시설,True
1912,TEST_01912,"야영장,오토캠핑장","야영장,오토캠핑장",True
1913,TEST_01913,모텔,모텔,True
1914,TEST_01914,섬,섬,True
1915,TEST_01915,계곡,계곡,True
1916,TEST_01916,모텔,모텔,True
1917,TEST_01917,기암괴석,기암괴석,True
1918,TEST_01918,바/까페,바/까페,True
1919,TEST_01919,한식,한식,True
1920,TEST_01920,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
1921,TEST_01921,한식,한식,True
1922,TEST_01922,일반축제,일반축제,True
1923,TEST_01923,"야영장,오토캠핑장","야영장,오토캠핑장",True
1924,TEST_01924,바/까페,바/까페,True
1925,TEST_01925,"공예,공방","공예,공방",True
1926,TEST_01926,"야영장,오토캠핑장","야영장,오토캠핑장",True
1927,TEST_01927,"야영장,오토캠핑장","야영장,오토캠핑장",True
1928,TEST_01928,유명건물,유명건물,True
1929,TEST_01929,바/까페,바/까페,True
1930,TEST_01930,계곡,계곡,True
1931,TEST_01931,"야영장,오토캠핑장","야영장,오토캠핑장",True
1932,TEST_01932,한식,한식,True
1933,TEST_01933,한식,한식,True
1934,TEST_01934,고택,고택,True
1935,TEST_01935,"야영장,오토캠핑장","야영장,오토캠핑장",True
1936,TEST_01936,한식,한식,True
1937,TEST_01937,유적지/사적지,유적지/사적지,True
1938,TEST_01938,산,산,True
1939,TEST_01939,중식,중식,True
1940,TEST_01940,상설시장,상설시장,True
1941,TEST_01941,수련시설,수련시설,True
1942,TEST_01942,사찰,사찰,True
1943,TEST_01943,트래킹,트래킹,True
1944,TEST_01944,일반축제,일반축제,True
1945,TEST_01945,계곡,계곡,True
1946,TEST_01946,"야영장,오토캠핑장","야영장,오토캠핑장",True
1947,TEST_01947,바/까페,바/까페,True
1948,TEST_01948,한식,한식,True
1949,TEST_01949,공원,공원,True
1950,TEST_01950,상설시장,상설시장,True
1951,TEST_01951,한식,한식,True
1952,TEST_01952,농.산.어촌 체험,농.산.어촌 체험,True
1953,TEST_01953,모텔,모텔,True
1954,TEST_01954,관광단지,관광단지,True
1955,TEST_01955,공원,공원,True
1956,TEST_01956,항구/포구,항구/포구,True
1957,TEST_01957,"야영장,오토캠핑장","야영장,오토캠핑장",True
1958,TEST_01958,유원지,유원지,True
1959,TEST_01959,기타행사,기타행사,True
1960,TEST_01960,한식,한식,True
1961,TEST_01961,상설시장,상설시장,True
1962,TEST_01962,한식,한식,True
1963,TEST_01963,유적지/사적지,유적지/사적지,True
1964,TEST_01964,항구/포구,항구/포구,True
1965,TEST_01965,고택,고택,True
1966,TEST_01966,동굴,동굴,True
1967,TEST_01967,펜션,펜션,True
1968,TEST_01968,바/까페,바/까페,True
1969,TEST_01969,박물관,박물관,True
1970,TEST_01970,이색거리,이색거리,True
1971,TEST_01971,박물관,박물관,True
1972,TEST_01972,골프,골프,True
1973,TEST_01973,한식,한식,True
1974,TEST_01974,"야영장,오토캠핑장","야영장,오토캠핑장",True
1975,TEST_01975,트래킹,트래킹,True
1976,TEST_01976,일반축제,일반축제,True
1977,TEST_01977,강,강,True
1978,TEST_01978,외국문화원,외국문화원,True
1979,TEST_01979,섬,섬,True
1980,TEST_01980,한식,한식,True
1981,TEST_01981,한옥스테이,한옥스테이,True
1982,TEST_01982,5일장,5일장,True
1983,TEST_01983,성,성,True
1984,TEST_01984,온천/욕장/스파,온천/욕장/스파,True
1985,TEST_01985,한식,한식,True
1986,TEST_01986,한식,한식,True
1987,TEST_01987,바/까페,바/까페,True
1988,TEST_01988,한식,한식,True
1989,TEST_01989,한식,한식,True
1990,TEST_01990,한옥스테이,한옥스테이,True
1991,TEST_01991,한옥스테이,한옥스테이,True
1992,TEST_01992,한식,한식,True
1993,TEST_01993,대형서점,대형서점,True
1994,TEST_01994,"야영장,오토캠핑장","야영장,오토캠핑장",True
1995,TEST_01995,한식,한식,True
1996,TEST_01996,한옥스테이,한옥스테이,True
1997,TEST_01997,한식,한식,True
1998,TEST_01998,바/까페,바/까페,True
1999,TEST_01999,한옥스테이,한옥스테이,True
2000,TEST_02000,한옥스테이,한옥스테이,True
2001,TEST_02001,5일장,5일장,True
2002,TEST_02002,서양식,서양식,True
2003,TEST_02003,이색거리,이색거리,True
2004,TEST_02004,"야영장,오토캠핑장","야영장,오토캠핑장",True
2005,TEST_02005,미술관/화랑,미술관/화랑,True
2006,TEST_02006,이색거리,이색거리,True
2007,TEST_02007,한식,한식,True
2008,TEST_02008,상설시장,상설시장,True
2009,TEST_02009,바/까페,바/까페,True
2010,TEST_02010,폭포,폭포,True
2011,TEST_02011,한식,한식,True
2012,TEST_02012,"야영장,오토캠핑장","야영장,오토캠핑장",True
2013,TEST_02013,모텔,게스트하우스,False
2014,TEST_02014,중식,중식,True
2015,TEST_02015,전문상가,전문상가,True
2016,TEST_02016,농.산.어촌 체험,농.산.어촌 체험,True
2017,TEST_02017,일식,일식,True
2018,TEST_02018,한식,한식,True
2019,TEST_02019,한식,한식,True
2020,TEST_02020,모텔,모텔,True
2021,TEST_02021,한옥스테이,한옥스테이,True
2022,TEST_02022,공원,공원,True
2023,TEST_02023,사찰,사찰,True
2024,TEST_02024,유명건물,유명건물,True
2025,TEST_02025,모텔,게스트하우스,False
2026,TEST_02026,박물관,박물관,True
2027,TEST_02027,콘도미니엄,콘도미니엄,True
2028,TEST_02028,사찰,사찰,True
2029,TEST_02029,"야영장,오토캠핑장","야영장,오토캠핑장",True
2030,TEST_02030,도서관,도서관,True
2031,TEST_02031,게스트하우스,게스트하우스,True
2032,TEST_02032,한식,한식,True
2033,TEST_02033,사찰,사찰,True
2034,TEST_02034,유적지/사적지,유적지/사적지,True
2035,TEST_02035,트래킹,트래킹,True
2036,TEST_02036,바다낚시,바다낚시,True
2037,TEST_02037,사찰,사찰,True
2038,TEST_02038,유적지/사적지,유적지/사적지,True
2039,TEST_02039,농.산.어촌 체험,농.산.어촌 체험,True
2040,TEST_02040,"야영장,오토캠핑장","야영장,오토캠핑장",True
2041,TEST_02041,공원,공원,True
2042,TEST_02042,"야영장,오토캠핑장","야영장,오토캠핑장",True
2043,TEST_02043,유적지/사적지,유적지/사적지,True
2044,TEST_02044,테마공원,테마공원,True
2045,TEST_02045,이색거리,이색거리,True
2046,TEST_02046,펜션,펜션,True
2047,TEST_02047,전시관,전시관,True
2048,TEST_02048,수련시설,수련시설,True
2049,TEST_02049,한식,한식,True
2050,TEST_02050,"공예,공방","공예,공방",True
2051,TEST_02051,서양식,서양식,True
2052,TEST_02052,"야영장,오토캠핑장","야영장,오토캠핑장",True
2053,TEST_02053,전시관,자연생태관광지,False
2054,TEST_02054,한식,한식,True
2055,TEST_02055,"야영장,오토캠핑장","야영장,오토캠핑장",True
2056,TEST_02056,트래킹,트래킹,True
2057,TEST_02057,자연생태관광지,자연생태관광지,True
2058,TEST_02058,박물관,박물관,True
2059,TEST_02059,바/까페,바/까페,True
2060,TEST_02060,한식,한식,True
2061,TEST_02061,해수욕장,해수욕장,True
2062,TEST_02062,"야영장,오토캠핑장","야영장,오토캠핑장",True
2063,TEST_02063,"야영장,오토캠핑장","야영장,오토캠핑장",True
2064,TEST_02064,사찰,사찰,True
2065,TEST_02065,수목원,수목원,True
2066,TEST_02066,연극,연극,True
2067,TEST_02067,기념탑/기념비/전망대,기념탑/기념비/전망대,True
2068,TEST_02068,중식,중식,True
2069,TEST_02069,"야영장,오토캠핑장","야영장,오토캠핑장",True
2070,TEST_02070,바/까페,바/까페,True
2071,TEST_02071,"야영장,오토캠핑장","야영장,오토캠핑장",True
2072,TEST_02072,사찰,사찰,True
2073,TEST_02073,"야영장,오토캠핑장","야영장,오토캠핑장",True
2074,TEST_02074,유적지/사적지,유적지/사적지,True
2075,TEST_02075,서양식,서양식,True
2076,TEST_02076,한식,한식,True
2077,TEST_02077,스케이트,스케이트,True
2078,TEST_02078,모텔,모텔,True
2079,TEST_02079,한식,한식,True
2080,TEST_02080,해수욕장,해수욕장,True
2081,TEST_02081,한식,한식,True
2082,TEST_02082,사찰,사찰,True
2083,TEST_02083,이색거리,이색거리,True
2084,TEST_02084,해수욕장,해수욕장,True
2085,TEST_02085,기타,테마공원,False
2086,TEST_02086,농.산.어촌 체험,농.산.어촌 체험,True
2087,TEST_02087,온천/욕장/스파,온천/욕장/스파,True
2088,TEST_02088,"야영장,오토캠핑장","야영장,오토캠핑장",True
2089,TEST_02089,"야영장,오토캠핑장","야영장,오토캠핑장",True
2090,TEST_02090,한식,한식,True
2091,TEST_02091,박물관,박물관,True
2092,TEST_02092,트래킹,트래킹,True
2093,TEST_02093,상설시장,상설시장,True
2094,TEST_02094,중식,중식,True
2095,TEST_02095,한식,한식,True
2096,TEST_02096,한식,한식,True
2097,TEST_02097,종교성지,종교성지,True
2098,TEST_02098,전문상가,전문상가,True
2099,TEST_02099,미술관/화랑,미술관/화랑,True
2100,TEST_02100,이색거리,이색거리,True
2101,TEST_02101,한식,한식,True
2102,TEST_02102,한식,한식,True
2103,TEST_02103,한식,한식,True
2104,TEST_02104,유명건물,유명건물,True
2105,TEST_02105,한식,한식,True
2106,TEST_02106,유적지/사적지,유적지/사적지,True
2107,TEST_02107,5일장,5일장,True
2108,TEST_02108,섬,섬,True
2109,TEST_02109,한식,한식,True
2110,TEST_02110,한식,한식,True
2111,TEST_02111,박람회,박람회,True
2112,TEST_02112,한옥스테이,한옥스테이,True
2113,TEST_02113,민속마을,민속마을,True
2114,TEST_02114,바/까페,바/까페,True
2115,TEST_02115,"야영장,오토캠핑장","야영장,오토캠핑장",True
2116,TEST_02116,한식,한식,True
2117,TEST_02117,관광단지,관광단지,True
2118,TEST_02118,한식,한식,True
2119,TEST_02119,서양식,서양식,True
2120,TEST_02120,사찰,사찰,True
2121,TEST_02121,유적지/사적지,유적지/사적지,True
2122,TEST_02122,전시관,전시관,True
2123,TEST_02123,한식,한식,True
2124,TEST_02124,다리/대교,다리/대교,True
2125,TEST_02125,이색거리,이색거리,True
2126,TEST_02126,유적지/사적지,유적지/사적지,True
2127,TEST_02127,한옥스테이,한옥스테이,True
2128,TEST_02128,안보관광,안보관광,True
2129,TEST_02129,바/까페,바/까페,True
2130,TEST_02130,농.산.어촌 체험,농.산.어촌 체험,True
2131,TEST_02131,한식,한식,True
2132,TEST_02132,산,산,True
2133,TEST_02133,자연휴양림,자연휴양림,True
2134,TEST_02134,한식,한식,True
2135,TEST_02135,일반축제,일반축제,True
2136,TEST_02136,한식,한식,True
2137,TEST_02137,바/까페,바/까페,True
2138,TEST_02138,테마공원,테마공원,True
2139,TEST_02139,이색거리,이색거리,True
2140,TEST_02140,한식,한식,True
2141,TEST_02141,일반축제,일반축제,True
2142,TEST_02142,사찰,사찰,True
2143,TEST_02143,펜션,펜션,True
2144,TEST_02144,해수욕장,해수욕장,True
2145,TEST_02145,일반축제,일반축제,True
2146,TEST_02146,한식,한식,True
2147,TEST_02147,공원,공원,True
2148,TEST_02148,전시관,전시관,True
2149,TEST_02149,농.산.어촌 체험,농.산.어촌 체험,True
2150,TEST_02150,희귀동.식물,희귀동.식물,True
2151,TEST_02151,한식,한식,True
2152,TEST_02152,트래킹,트래킹,True
2153,TEST_02153,한식,한식,True
2154,TEST_02154,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
2155,TEST_02155,펜션,펜션,True
2156,TEST_02156,한식,한식,True
2157,TEST_02157,바/까페,바/까페,True
2158,TEST_02158,박물관,박물관,True
2159,TEST_02159,한식,서양식,False
2160,TEST_02160,한식,한식,True
2161,TEST_02161,유적지/사적지,유적지/사적지,True
2162,TEST_02162,모텔,모텔,True
2163,TEST_02163,모텔,모텔,True
2164,TEST_02164,모텔,모텔,True
2165,TEST_02165,이색거리,이색거리,True
2166,TEST_02166,"야영장,오토캠핑장","야영장,오토캠핑장",True
2167,TEST_02167,문,문,True
2168,TEST_02168,민속마을,민속마을,True
2169,TEST_02169,문,문,True
2170,TEST_02170,일반축제,일반축제,True
2171,TEST_02171,바다낚시,바다낚시,True
2172,TEST_02172,한식,한식,True
2173,TEST_02173,한식,한식,True
2174,TEST_02174,자연생태관광지,자연생태관광지,True
2175,TEST_02175,클럽,이색체험,False
2176,TEST_02176,골프,골프,True
2177,TEST_02177,공원,공원,True
2178,TEST_02178,한식,한식,True
2179,TEST_02179,한식,한식,True
2180,TEST_02180,한식,한식,True
2181,TEST_02181,바/까페,바/까페,True
2182,TEST_02182,바/까페,바/까페,True
2183,TEST_02183,상설시장,상설시장,True
2184,TEST_02184,유적지/사적지,유적지/사적지,True
2185,TEST_02185,동상,동상,True
2186,TEST_02186,"야영장,오토캠핑장","야영장,오토캠핑장",True
2187,TEST_02187,유적지/사적지,유적지/사적지,True
2188,TEST_02188,상설시장,상설시장,True
2189,TEST_02189,이색거리,이색거리,True
