id,cat3
TEST_06994,dd
TEST_06995,dd
TEST_06996,dd
TEST_06997,dd
TEST_06998,dd
TEST_06999,dd
TEST_07000,dd
TEST_07001,dd
TEST_07002,dd
TEST_07003,dd
TEST_07004,dd
TEST_07005,dd
TEST_07006,dd
TEST_07007,dd
TEST_07008,dd
TEST_07009,dd
TEST_07010,dd
TEST_07011,dd
TEST_07012,dd
TEST_07013,dd
TEST_07014,dd
TEST_07015,dd
TEST_07016,dd
TEST_07017,dd
TEST_07018,dd
TEST_07019,dd
TEST_07020,dd
TEST_07021,dd
TEST_07022,dd
TEST_07023,dd
TEST_07024,dd
TEST_07025,dd
TEST_07026,dd
TEST_07027,dd
TEST_07028,dd
TEST_07029,dd
TEST_07030,dd
TEST_07031,dd
TEST_07032,dd
TEST_07033,dd
TEST_07034,dd
TEST_07035,dd
TEST_07036,dd
TEST_07037,dd
TEST_07038,dd
TEST_07039,dd
TEST_07040,dd
TEST_07041,dd
TEST_07042,dd
TEST_07043,dd
TEST_07044,dd
TEST_07045,dd
TEST_07046,dd
TEST_07047,dd
TEST_07048,dd
TEST_07049,dd
TEST_07050,dd
TEST_07051,dd
TEST_07052,dd
TEST_07053,dd
TEST_07054,dd
TEST_07055,dd
TEST_07056,dd
TEST_07057,dd
TEST_07058,dd
TEST_07059,dd
TEST_07060,dd
TEST_07061,dd
TEST_07062,dd
TEST_07063,dd
TEST_07064,dd
TEST_07065,dd
TEST_07066,dd
TEST_07067,dd
TEST_07068,dd
TEST_07069,dd
TEST_07070,dd
TEST_07071,dd
TEST_07072,dd
TEST_07073,dd
TEST_07074,dd
TEST_07075,dd
TEST_07076,dd
TEST_07077,dd
TEST_07078,dd
TEST_07079,dd
TEST_07080,dd
TEST_07081,dd
TEST_07082,dd
TEST_07083,dd
TEST_07084,dd
TEST_07085,dd
TEST_07086,dd
TEST_07087,dd
TEST_07088,dd
TEST_07089,dd
TEST_07090,dd
TEST_07091,dd
TEST_07092,dd
TEST_07093,dd
TEST_07094,dd
TEST_07095,dd
TEST_07096,dd
TEST_07097,dd
TEST_07098,dd
TEST_07099,dd
TEST_07100,dd
TEST_07101,dd
TEST_07102,dd
TEST_07103,dd
TEST_07104,dd
TEST_07105,dd
TEST_07106,dd
TEST_07107,dd
TEST_07108,dd
TEST_07109,dd
TEST_07110,dd
TEST_07111,dd
TEST_07112,dd
TEST_07113,dd
TEST_07114,dd
TEST_07115,dd
TEST_07116,dd
TEST_07117,dd
TEST_07118,dd
TEST_07119,dd
TEST_07120,dd
TEST_07121,dd
TEST_07122,dd
TEST_07123,dd
TEST_07124,dd
TEST_07125,dd
TEST_07126,dd
TEST_07127,dd
TEST_07128,dd
TEST_07129,dd
TEST_07130,dd
TEST_07131,dd
TEST_07132,dd
TEST_07133,dd
TEST_07134,dd
TEST_07135,dd
TEST_07136,dd
TEST_07137,dd
TEST_07138,dd
TEST_07139,dd
TEST_07140,dd
TEST_07141,dd
TEST_07142,dd
TEST_07143,dd
TEST_07144,dd
TEST_07145,dd
TEST_07146,dd
TEST_07147,dd
TEST_07148,dd
TEST_07149,dd
TEST_07150,dd
TEST_07151,dd
TEST_07152,dd
TEST_07153,dd
TEST_07154,dd
TEST_07155,dd
TEST_07156,dd
TEST_07157,dd
TEST_07158,dd
TEST_07159,dd
TEST_07160,dd
TEST_07161,dd
TEST_07162,dd
TEST_07163,dd
TEST_07164,dd
TEST_07165,dd
TEST_07166,dd
TEST_07167,dd
TEST_07168,dd
TEST_07169,dd
TEST_07170,dd
TEST_07171,dd
TEST_07172,dd
TEST_07173,dd
TEST_07174,dd
TEST_07175,dd
TEST_07176,dd
TEST_07177,dd
TEST_07178,dd
TEST_07179,dd
TEST_07180,dd
TEST_07181,dd
TEST_07182,dd
TEST_07183,dd
TEST_07184,dd
TEST_07185,dd
TEST_07186,dd
TEST_07187,dd
TEST_07188,dd
TEST_07189,dd
TEST_07190,dd
TEST_07191,dd
TEST_07192,dd
TEST_07193,dd
TEST_07194,dd
TEST_07195,dd
TEST_07196,dd
TEST_07197,dd
TEST_07198,dd
TEST_07199,dd
TEST_07200,dd
TEST_07201,dd
TEST_07202,dd
TEST_07203,dd
TEST_07204,dd
TEST_07205,dd
TEST_07206,dd
TEST_07207,dd
TEST_07208,dd
TEST_07209,dd
TEST_07210,dd
TEST_07211,dd
TEST_07212,dd
TEST_07213,dd
TEST_07214,dd
TEST_07215,dd
TEST_07216,dd
TEST_07217,dd
TEST_07218,dd
TEST_07219,dd
TEST_07220,dd
TEST_07221,dd
TEST_07222,dd
TEST_07223,dd
TEST_07224,dd
TEST_07225,dd
TEST_07226,dd
TEST_07227,dd
TEST_07228,dd
TEST_07229,dd
TEST_07230,dd
TEST_07231,dd
TEST_07232,dd
TEST_07233,dd
TEST_07234,dd
TEST_07235,dd
TEST_07236,dd
TEST_07237,dd
TEST_07238,dd
TEST_07239,dd
TEST_07240,dd
TEST_07241,dd
TEST_07242,dd
TEST_07243,dd
TEST_07244,dd
TEST_07245,dd
TEST_07246,dd
TEST_07247,dd
TEST_07248,dd
TEST_07249,dd
TEST_07250,dd
TEST_07251,dd
TEST_07252,dd
TEST_07253,dd
TEST_07254,dd
TEST_07255,dd
TEST_07256,dd
TEST_07257,dd
TEST_07258,dd
TEST_07259,dd
TEST_07260,dd
TEST_07261,dd
TEST_07262,dd
TEST_07263,dd
TEST_07264,dd
TEST_07265,dd
TEST_07266,dd
TEST_07267,dd
TEST_07268,dd
TEST_07269,dd
TEST_07270,dd
TEST_07271,dd
TEST_07272,dd
TEST_07273,dd
TEST_07274,dd
TEST_07275,dd
TEST_07276,dd
TEST_07277,dd
TEST_07278,dd
TEST_07279,dd
