id,img_path,overview,cat1,cat2,cat3
TRAIN_00219,./image/train/TRAIN_00219.jpg,"파주 예술인 마을 헤이리의 유일한 한식당으로 평양 출신의 식당 주인은 평양 출신의 모친에게서 전수받은 평양식 조리법을 기본으로 하여, 다년간의 조리 실험에서 얻은 자연 그대로의 양념과 재료로 독특한 맛을 낸다. 바깥주인은 철학을 전공하여 대학에서 학생들을 가르치고 있으며 헤이리 주민들을 상대로 가끔 강의도 하고 토론도 한다. 그래서 cozy house의 실내는 미니 연구실 또는 도서실처럼 꾸며 놓았다.",음식,음식점,한식
TRAIN_00220,./image/train/TRAIN_00220.jpg,"경기도 양주시 장흥면 일영리에 있는 닭백숙 전문 음식점이다. 테이블 아래로 물이 흘러 발을 담그고 식사를 할 수 있어 더운 여름철에 찾는 이들이 많다. 성수기에는 예약 없이 방문하면 출입을 거절당하거나 한참을 기다릴 수도 있다. 누룽지 백숙, 고추장 삼겹살 등이 있으며, 사이드 메뉴로는 감자전, 도토리묵 등이 있다. 셀프 코너에서 추가 그릇과 반찬 등을 가져다 먹을 수 있다. 주문은 안내문에 나와 있는 전화번호로 주문하게 되어 있으며 건물 앞에 주차장이 있다. 송추 IC에서 차량으로 약 7분 거리에 있고 자전거길 건너에 석현천이 있다. 인근에 장흥 자동차 극장, 두리랜드가 있다.",음식,음식점,한식
TRAIN_00221,./image/train/TRAIN_00221.jpg,"금원산 북쪽 골짜기 큰 바위굴에 새겨져 있는 마애불이다. 뒤의 돌계단을 오르면 바위굴이 있고 안쪽 남향 바위에 삼존불이 새겨져 있다. 삼존불의 부분을 삼각선으로 그어 구획하고, 가운데는 보주형으로 다듬어 세 분의 부처를 새겼다. 중앙의 부처가 두 보살을 좌우로 거느린 모양이다. 중앙은 아미타여래, 오른쪽은 관음보살, 왼쪽은 지장보살로 보인다. 연꽃 수미단 대좌 위의 본존불은 넓적한 얼굴에 삼각형의 코, 얼굴에 비해 작은 눈과 입, 크지만 밋밋한 귀가 토속적 인상을 준다. 좌우 보살의 얼굴도 비슷한데 화려한 옷자락은 조금은 번잡한 느낌이다. 삼존불 모두 도드라지게 새겼으나 전체적으로는 납작하게 표현되었다. 본존불의 각진 어깨, 밋밋한 가슴, 부자연스레 가슴에 모은 팔, 막대 같은 다리, 좌우로 벌린 발등과 같은 도식적인 처리는 고려시대 부처상의 특징이다. 오른쪽에 새긴 글에는 1111년에 제작한 것으로 되어 있다. 아래의 가섭암 자리는 1770년대까지 절이 있었다는데, 지금도 당시의 것으로 보이는 몇 개의 석재가 남아 있다. 지금 위천초등학교에 옮겨진 삼층석탑은 비슷한 고려시대의 탑으로 추정되고 있다. 마애삼존불은 가섭암과 같이 고려시대에 있었던 절의 일부였을 것이다.<br>",인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대
TRAIN_00222,./image/train/TRAIN_00222.jpg,명동 중국대사관 건너편에 자리한 더스팟패뷸러스는 서울의 중심에서 만나는 대표적인 뉴트로 카페다. 1950년대에 지어진 유럽 스타일의 건물은 원래 중국 삼민주의 동맹회관이 자리했던 곳이다. 우리나라가 중국을 공식 정부로 인정하기 전까지 대만 정부와 관련된 활동들이 여기에서 이뤄졌다. 이들이 철수하고 여러 용도로 사용되었던 건물은 최근 카페로 새롭게 단장했다. 높이 솟은 천장과 큼직하게 뚫린 창문 사이로 명동 한복판이라고는 믿기지 않을 초록빛 자연을 눈에 담을 수 있다. 특히 붉은색 중국대사관 대문이 바라보이는 창가는 홍콩 영화의 한 장면처럼 이국적인 분위기를 풍긴다. 여기에 프랑스 유명 제과 학교 출신 베이킹 팀이 만든 수제 디저트까지 맛볼 수 있어 명동의 새로운 명소로 떠올랐다.,음식,음식점,바/까페
TRAIN_00223,./image/train/TRAIN_00223.jpg,고유의 제천식 한정식을 차려내는 곳이다. 한옥풍의 건물 안은 옛 자개장식장과 전통식 서랍 등 정갈한 느낌의 소품들로 꾸며져 있다. 전라도가 고향인 나이 지긋한 주인이 직접 차려주는 상차림이 특색 있다. 메뉴마다 차이는 있지만 신선로와 구절판 등 전통 한식풍의 한정식을 제공한다. <br>,음식,음식점,한식
TRAIN_00224,./image/train/TRAIN_00224.jpg,"강나루래프팅에서는 인간의 발길이 미치지 않는 계곡의 장엄함과 신비스런 자태를 래프팅 보트에 몸을싣고 감상할 수 있다. 살아 숨쉬는 대자연의 경이로움에 감탄사가 절로 나온다.<br>래프팅은 자연과 더불어 적극적 사고와 진취적 기상을 기르고 호연지기 정신과 공동체 의식을 함양하고, 체력단련을 겸할 수 있는 전천후 수상체험 및 모험 레포츠이다.",레포츠,수상 레포츠,래프팅
TRAIN_00225,./image/train/TRAIN_00225.jpg,강릉승마장은 국내 최고의 실내 승마장으로서 98년 2월에 안인진리에 오픈하여 강릉 지역의 승마대중화를 위하여 노력하고 있다.,레포츠,육상 레포츠,승마
TRAIN_00226,./image/train/TRAIN_00226.jpg,"이제는 기차마을로 유명해진 곡성은 사실 섬진강의 고장이기도 하다. 전북 진안과 장수 사이의 팔공산에서 발원, 약 200여 km를 달려 남해 바다에 몸을 뉘는 섬진강은 호남의 중부내륙을 종으로 달리는 대표적인 젖줄이다. 이 강의 중류에 위치한 곡성 사람들은 섬진강에서 맑은 물과 먹을거리를 얻어 왔다. 곡성의 음식이 특히 맛있는 것은 필시 섬진강의 물과 무관하지 않을 게다. 그뿐만 아니라 곡성은 지리적으로 지리산과 가깝고 남해와도 멀지 않아 '육해강산(陸海江山)'의 먹을거리가 모두 모이는 곳이기도 하다.
곡성에서 가장 큰 한정식집인 궁전회관의 음식 맛과 그 종류가 유별난 데도 이 물맛과 지리적인 영향이 클 것이다. 궁전회관에서 한정식을 주문하면 15가지 이상의 요리가 올라오는데, 그들의 고향이 '육해강산'이다. 홍어회, 전복, 해삼, 조기, 가오리찜은 바다에서, 계란찜, 돼지수육 등은 육지에서, 더덕무침, 취나물은 산에서, 은어튀김 등은 강에서 온 것이다. 반찬 하나하나 남도 지방의 손맛이 느껴진다.
이보다 부담 없이 즐기고 싶다면 일반 백반이 있다. 가짓수 등은 차이가 나지만 그 야무진 손맛은 변함없다. 도회적인 디자인의 건물 외관과 내부 인테리어도 눈길을 끈다. 이름 그대로 동화 속의 거대한 성처럼 웅장하다. 건물에 두 개의 출입구가 있는데 오른 편으로는 궁전예식장이다. 곡성 버스터미널에서 도보로 10분 거리라 접근성이 좋다.",음식,음식점,한식
TRAIN_00227,./image/train/TRAIN_00227.jpg,"문수산 자연휴양림 야영장은 경북 봉화군 봉성면 우곡리에 자리 잡고 있다. 봉화군청을 기점으로 13km가량 떨어져 있다. 자동차를 타고 다덕로, 파인토피아로, 시거리길을 차례로 달리면 닿는다. 도착까지 걸리는 시간은 15분 안팎이다.
캠핑장에는 데크로 이루어진 일반 캠핑 사이트 12면이 마련되어 있다. 우거진 수목 사이에 사이트가 위치해 한여름에도 자연 그늘이 만들어진다. 자연휴양림이기 때문에 화로 사용 등 야영장 내에서 불을 피우는 것은 금지다. 단, 캠핑장 앞에 바비큐장이 있어 불편하지 않다. 캠핑장 주변에는 국립백두대간 수목원, 다덕약수관광지가 있어 연계 여행에 나서기 수월하다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00228,./image/train/TRAIN_00228.jpg,아이하시 매장은 부산 대청동 국제시장안에 위치하고 있다. 천연목을 숙련된 장인의 손길로 다듬어 만든 아이하시 젓가락은 인체에 무해한 도료를 사용하는 고급 수제 젓가락이다. 전량 일본에서 생산되는 제품을 수입해서 아이하시 공장에서 목제 가공 및 손잡이 부분의 여러가지 색상 및 디자인을 가미한 제품이다. 특히 입이 닿는 부분에는 전량 천연 옻을 사용하기 때문에 안전하고 고급스럽다.,쇼핑,쇼핑,"공예,공방"
TRAIN_00229,./image/train/TRAIN_00229.jpg,"한국 안에 작은 유럽마을 ‘쁘띠프랑스’ & ‘이탈리아마을 피노키오와다빈치’가 오는 12월 3일(금)부터 2022년 3월 13일(일)까지 ‘제 1회 피노키오&어린왕자 별빛축제’를 개최한다. 코로나19로 인해 해외여행이 어려운 요즘, 여권없이도 방문이 가능한 #경기도가볼만한곳 쁘띠프랑스 & 이탈리아마을 피노키오와다빈치에서 이색적인 유럽축제를 꼭 경험해보시길 바란다.",인문(문화/예술/역사),축제,일반축제
TRAIN_00230,./image/train/TRAIN_00230.jpg,"한화호텔앤드리조트는 1979년  콘도미니엄 건설을 통하여 레저산업에 첫발을 디딘 이후 현재 전국에서 가장 많은 직영 콘도 체인 및 골프장을 운영하고 있으며, 다양한 범주의 푸드 서비스를 고객에게 제공하고 있다.<br>제주한화리조트는 43평화공원, 노루생태관찰원 맞은편에 있는 콘도미니엄으로 주변에 절물자연휴양림 등 볼거리가 많고 가을이면 특히 리조트 주변의 억새밭이 아름답다.<br>부대시설로는 수산품점, 토산품점, 오락실, 여행정보 안내데스크, 슈퍼마켓, 렌터카샵, 대중골프장, 파크골프장, 테라피센터 등이 마련되어 있다. 넉넉한 여유를 느낄 수 있는 객실에는 다양한 최신 설비를 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다.",인문(문화/예술/역사),휴양관광지,관광단지
TRAIN_00231,./image/train/TRAIN_00231.jpg,20여 년 전통의 족발전문 식당으로 족발 골목에서 가장 앞 쪽에 위치해 있다. 주차 공간이 따로 없으므로 방문 시 대중교통 이용을 추천한다.,음식,음식점,한식
TRAIN_00232,./image/train/TRAIN_00232.jpg,"근 30년간 아름다운 외설악의 풍경을 한눈에 담을 수 있는 곳에서 심신의 휴양처가 되어온 (구)락토장이 '더 레드 하우스'의 이름으로 새롭게 개장하였다. 더 레드 하우스는 가족이나 단체 숙박이 가능한 넓은 객실부터 합리적인 숙박을 원하시는 분께 적합한 도미토리까지 다양한 형태의 객실을 갖추고 있다.<br>특히 성수기 숙박시설의 비싼 가격에 여행이 부담스러우셨던 분들에게 더 레드 하우스는 최선의 선택이다. 더 레드 하우스는 동해안의 바닷가와 설악산 어느 곳으로도 편리하게 이동 가능한 요지에 있으며, 여럿이든 다정한 연인이든 사계절 설악과 동해안을 모두 만끽하고 갈 수 있다.",숙박,숙박시설,모텔
TRAIN_00233,./image/train/TRAIN_00233.jpg,다양한 중식을 먹을 수 있는 곳이다. 경기도 평택시에 있는 한식전문점이다. 대표메뉴는 짬뽕이다.,음식,음식점,한식
TRAIN_00234,./image/train/TRAIN_00234.jpg,일본인 관광객들이 많이 찾아 월미도 86.88년 올림픽 지정 업소로 선정된 곳이다. 월미도회집에서 쓰는 활어는 같은 무게라도 비싼 활어를 쓰고 있어 횟감이 두툼하다. 특히 신선도를 높이기 위해 금방 잡은 활어를 얼음 물에 잠깐 담갔다 뺀 뒤 접시에 담는다. 그럴 경우 먹는 시간만큼은 계속 처음의 신선도를 유지한다.,음식,음식점,한식
TRAIN_00235,./image/train/TRAIN_00235.jpg,"롯데시티호텔명동은 서울 시내 비즈니스와 쇼핑의 중심지인 명동과 서울의 오아시스인 청계천 사이에 위치하고 있으며, 27층 규모의 탁 트인 전망과 430의 객실과 뷔페 레스토랑, 미팅룸, 피트니스 등을 갖춘 프리미엄 비즈니스호텔이다.
성공적인 비즈니스와 만족스런 여행을 위한 최고의 실용성과 차별화된 서비스, 합리적인 가격으로 비즈니스 고객과 레저여행객 모두에게 잊지 못할 추억을 선사한다.",숙박,숙박시설,한옥스테이
TRAIN_00236,./image/train/TRAIN_00236.jpg,"율곡 이이는 덕수 이씨 이원수공과 어머니 신사임당의 4남3녀 중 셋째 아들로 태어났다. 어머니의 친정 강릉에서 태어나고 본가 파주 파평면 율곡리에서 성장하였다. 그의 호는 밤이 많아 율곡이라 불렸던 동네에서 따왔다. 16살이 되던 해 어머니 신사임당이 돌아가자 파주 두문리 자운산에서 삼년간 묘를 지켰다. 신동으로 불렸던 율곡 이이는 퇴계 이황과 더불어 조선 중기를 대표하는 사상가로 꼽힌다. 자운서원은 이이의 위패를 모시고 제를 지낸다. 자운서원 뒤편으로 이이와 신사임당 등 일가의 묘가 있다. 

자운서원 제일 상단에 위치한 강인당 좌우에 있는 느티나무와 자운서원 경내를 배경으로 사진을 담으면 좋다. 이이가족묘역으로 가는 여현문도 좋은 배경이다. 연못가에 있는 의자에 앉아 건너편에서 촬영해도 된다. <br>",인문(문화/예술/역사),역사관광지,유적지/사적지
TRAIN_00237,./image/train/TRAIN_00237.jpg,"[경북 경산시 진량읍에 있는 고기마실]
고기마실은 경산 진량공단 인근에 있는 음식점이다. 메뉴에는 생삼겹살, 명품돼지갈비, 생오리 등이 있다.",음식,음식점,한식
TRAIN_00238,./image/train/TRAIN_00238.jpg,"뉴코리아 컨트리클럽은 지난 1966년 개장 이래 40여년간 명문 골프장으로서의 위치를 지켜오며, 한국골퍼들의 사랑을 받고 있다. 지난 시간동안의 역사와 전통에 최근 대대적인 개선과정을 더하여 자타가 공인하는 최고수준의 골프장으로 거듭나게 되었다. 현대적인 시설과 품격 높은 서비스, 수십년간 자라온 자연목 속에서 수도 서울의 명물인 북한산을 마주하며 느끼는 최고의 자연환경은 당 클럽을 찾는 여러 고객들께 환상적인 경험을 선사한다.",레포츠,육상 레포츠,골프
